[2026-06-01 10:13:46] === Sniffer Started ===
[2026-06-01 10:16:33] TCP  | 192.168.146.128:38228 --> 34.160.144.191:443
[2026-06-01 10:16:33] TCP  | 34.160.144.191:443 --> 192.168.146.128:38228
[2026-06-01 10:16:33] UDP  | 192.168.146.1:5353 --> 224.0.0.251:5353
[2026-06-01 10:16:33] UDP  | 192.168.146.1:5353 --> 224.0.0.251:5353
[2026-06-01 10:16:33] TCP  | 104.21.91.215:443 --> 192.168.146.128:48124
[2026-06-01 10:16:33] TCP  | 192.168.146.128:48124 --> 104.21.91.215:443
[2026-06-01 10:16:33] TCP  | 104.21.91.215:443 --> 192.168.146.128:48140
[2026-06-01 10:16:33] TCP  | 192.168.146.128:48140 --> 104.21.91.215:443
[2026-06-01 10:16:33] TCP  | 104.21.91.215:443 --> 192.168.146.128:48114
[2026-06-01 10:16:33] TCP  | 192.168.146.128:48114 --> 104.21.91.215:443
[2026-06-01 10:16:33] TCP  | 104.21.91.215:443 --> 192.168.146.128:48156
[2026-06-01 10:16:33] TCP  | 192.168.146.128:48156 --> 104.21.91.215:443
[2026-06-01 10:16:33] TCP  | 192.168.146.128:48124 --> 104.21.91.215:443
[2026-06-01 10:16:33] TCP  | 192.168.146.128:48124 --> 104.21.91.215:443
[2026-06-01 10:16:33] TCP  | 104.21.91.215:443 --> 192.168.146.128:48124
[2026-06-01 10:16:33] TCP  | 104.21.91.215:443 --> 192.168.146.128:48124
[2026-06-01 10:16:33] TCP  | 192.168.146.128:48156 --> 104.21.91.215:443
[2026-06-01 10:16:33] TCP  | 104.21.91.215:443 --> 192.168.146.128:48156
[2026-06-01 10:16:33] TCP  | 192.168.146.128:48140 --> 104.21.91.215:443
[2026-06-01 10:16:33] TCP  | 104.21.91.215:443 --> 192.168.146.128:48140
[2026-06-01 10:16:33] TCP  | 192.168.146.128:48140 --> 104.21.91.215:443
[2026-06-01 10:16:33] TCP  | 192.168.146.128:48114 --> 104.21.91.215:443
[2026-06-01 10:16:33] TCP  | 192.168.146.128:48114 --> 104.21.91.215:443
[2026-06-01 10:16:33] TCP  | 104.21.91.215:443 --> 192.168.146.128:48140
[2026-06-01 10:16:33] TCP  | 104.21.91.215:443 --> 192.168.146.128:48114
[2026-06-01 10:16:33] TCP  | 104.21.91.215:443 --> 192.168.146.128:48114
[2026-06-01 10:16:33] TCP  | 34.160.144.191:443 --> 192.168.146.128:38228
[2026-06-01 10:16:33] TCP  | 192.168.146.128:38228 --> 34.160.144.191:443
[2026-06-01 10:16:33] TCP  | 192.168.146.128:38228 --> 34.160.144.191:443
[2026-06-01 10:16:33] TCP  | 192.168.146.128:38228 --> 34.160.144.191:443
[2026-06-01 10:16:33] TCP  | 34.160.144.191:443 --> 192.168.146.128:38228
[2026-06-01 10:16:33] TCP  | 34.160.144.191:443 --> 192.168.146.128:38228
[2026-06-01 10:16:33] TCP  | 34.160.144.191:443 --> 192.168.146.128:38228
[2026-06-01 10:16:33] TCP  | 104.21.91.215:443 --> 192.168.146.128:48114
[2026-06-01 10:16:33] TCP  | 192.168.146.128:48114 --> 104.21.91.215:443
[2026-06-01 10:16:33] TCP  | 104.21.91.215:443 --> 192.168.146.128:48156
[2026-06-01 10:16:33] TCP  | 104.21.91.215:443 --> 192.168.146.128:48140
[2026-06-01 10:16:33] TCP  | 192.168.146.128:48140 --> 104.21.91.215:443
[2026-06-01 10:16:33] TCP  | 104.21.91.215:443 --> 192.168.146.128:48124
[2026-06-01 10:16:33] TCP  | 192.168.146.128:48124 --> 104.21.91.215:443
[2026-06-01 10:16:33] TCP  | 34.160.144.191:443 --> 192.168.146.128:38228
[2026-06-01 10:16:33] TCP  | 192.168.146.128:48156 --> 104.21.91.215:443
[2026-06-01 10:16:33] TCP  | 192.168.146.128:38228 --> 34.160.144.191:443
[2026-06-01 10:16:33] TCP  | 34.160.144.191:443 --> 192.168.146.128:38228
[2026-06-01 10:16:33] TCP  | 192.168.146.128:38228 --> 34.160.144.191:443
[2026-06-01 10:16:33] TCP  | 192.168.146.128:38228 --> 34.160.144.191:443
[2026-06-01 10:16:33] TCP  | 34.160.144.191:443 --> 192.168.146.128:38228
[2026-06-01 10:16:34] TCP  | 104.21.91.215:443 --> 192.168.146.128:48156
[2026-06-01 10:16:34] TCP  | 192.168.146.128:48156 --> 104.21.91.215:443
[2026-06-01 10:16:34] TCP  | 104.21.91.215:443 --> 192.168.146.128:48156
[2026-06-01 10:16:34] TCP  | 192.168.146.128:48156 --> 104.21.91.215:443
[2026-06-01 10:16:34] TCP  | 104.21.91.215:443 --> 192.168.146.128:48156
[2026-06-01 10:16:34] TCP  | 192.168.146.128:48156 --> 104.21.91.215:443
[2026-06-01 10:16:34] TCP  | 104.21.91.215:443 --> 192.168.146.128:48156
[2026-06-01 10:16:34] TCP  | 192.168.146.128:48156 --> 104.21.91.215:443
[2026-06-01 10:16:34] TCP  | 104.21.91.215:443 --> 192.168.146.128:48156
[2026-06-01 10:16:34] TCP  | 192.168.146.128:48156 --> 104.21.91.215:443
[2026-06-01 10:16:34] TCP  | 104.21.91.215:443 --> 192.168.146.128:48156
[2026-06-01 10:16:34] TCP  | 192.168.146.128:48156 --> 104.21.91.215:443
[2026-06-01 10:16:34] TCP  | 104.21.91.215:443 --> 192.168.146.128:48156
[2026-06-01 10:16:34] TCP  | 192.168.146.128:48156 --> 104.21.91.215:443
[2026-06-01 10:16:34] TCP  | 104.21.91.215:443 --> 192.168.146.128:48156
[2026-06-01 10:16:34] TCP  | 192.168.146.128:48156 --> 104.21.91.215:443
[2026-06-01 10:16:34] TCP  | 104.21.91.215:443 --> 192.168.146.128:48156
[2026-06-01 10:16:34] TCP  | 192.168.146.128:48156 --> 104.21.91.215:443
[2026-06-01 10:16:34] TCP  | 104.21.91.215:443 --> 192.168.146.128:48156
[2026-06-01 10:16:34] TCP  | 192.168.146.128:48156 --> 104.21.91.215:443
[2026-06-01 10:16:34] TCP  | 104.21.91.215:443 --> 192.168.146.128:48156
[2026-06-01 10:16:34] TCP  | 192.168.146.128:48156 --> 104.21.91.215:443
[2026-06-01 10:16:34] TCP  | 104.21.91.215:443 --> 192.168.146.128:48156
[2026-06-01 10:16:34] TCP  | 192.168.146.128:48156 --> 104.21.91.215:443
[2026-06-01 10:16:34] UDP  | 192.168.146.128:33816 --> 104.21.91.215:443
[2026-06-01 10:16:34] UDP  | 192.168.146.128:33816 --> 104.21.91.215:443
[2026-06-01 10:16:34] UDP  | 192.168.146.128:33816 --> 104.21.91.215:443
[2026-06-01 10:16:34] UDP  | 192.168.146.128:33816 --> 104.21.91.215:443
[2026-06-01 10:16:34] UDP  | 192.168.146.128:45872 --> 192.168.146.2:53
[2026-06-01 10:16:34] UDP  | 192.168.146.128:45872 --> 192.168.146.2:53
[2026-06-01 10:16:34] UDP  | 192.168.146.128:41883 --> 192.168.146.2:53
[2026-06-01 10:16:34] UDP  | 192.168.146.128:35436 --> 192.168.146.2:53
[2026-06-01 10:16:34] UDP  | 192.168.146.128:33720 --> 192.168.146.2:53
[2026-06-01 10:16:34] UDP  | 192.168.146.128:33720 --> 192.168.146.2:53
[2026-06-01 10:16:34] UDP  | 192.168.146.128:50305 --> 192.168.146.2:53
[2026-06-01 10:16:34] UDP  | 192.168.146.128:47776 --> 192.168.146.2:53
[2026-06-01 10:16:34] UDP  | 192.168.146.128:47776 --> 192.168.146.2:53
[2026-06-01 10:16:34] UDP  | 104.21.91.215:443 --> 192.168.146.128:33816
[2026-06-01 10:16:34] UDP  | 104.21.91.215:443 --> 192.168.146.128:33816
[2026-06-01 10:16:34] UDP  | 104.21.91.215:443 --> 192.168.146.128:33816
[2026-06-01 10:16:34] UDP  | 104.21.91.215:443 --> 192.168.146.128:33816
[2026-06-01 10:16:34] UDP  | 192.168.146.128:33816 --> 104.21.91.215:443
[2026-06-01 10:16:34] UDP  | 104.21.91.215:443 --> 192.168.146.128:33816
[2026-06-01 10:16:34] UDP  | 104.21.91.215:443 --> 192.168.146.128:33816
[2026-06-01 10:16:34] UDP  | 192.168.146.128:33816 --> 104.21.91.215:443
[2026-06-01 10:16:34] UDP  | 192.168.146.128:33816 --> 104.21.91.215:443
[2026-06-01 10:16:34] UDP  | 192.168.146.128:33816 --> 104.21.91.215:443
[2026-06-01 10:16:34] TCP  | 192.168.146.128:48156 --> 104.21.91.215:443
[2026-06-01 10:16:34] TCP  | 192.168.146.128:48156 --> 104.21.91.215:443
[2026-06-01 10:16:34] TCP  | 192.168.146.128:48156 --> 104.21.91.215:443
[2026-06-01 10:16:35] TCP  | 104.21.91.215:443 --> 192.168.146.128:48156
[2026-06-01 10:16:35] TCP  | 104.21.91.215:443 --> 192.168.146.128:48156
[2026-06-01 10:16:35] TCP  | 104.21.91.215:443 --> 192.168.146.128:48156
[2026-06-01 10:16:35] UDP  | 104.21.91.215:443 --> 192.168.146.128:33816
[2026-06-01 10:16:35] UDP  | 104.21.91.215:443 --> 192.168.146.128:33816
[2026-06-01 10:16:35] UDP  | 192.168.146.2:53 --> 192.168.146.128:33720
[2026-06-01 10:16:35] UDP  | 192.168.146.2:53 --> 192.168.146.128:50305
[2026-06-01 10:16:35] UDP  | 192.168.146.2:53 --> 192.168.146.128:47776
[2026-06-01 10:16:35] UDP  | 192.168.146.2:53 --> 192.168.146.128:47776
[2026-06-01 10:16:35] UDP  | 104.21.91.215:443 --> 192.168.146.128:33816
[2026-06-01 10:16:35] UDP  | 104.21.91.215:443 --> 192.168.146.128:33816
[2026-06-01 10:16:35] UDP  | 104.21.91.215:443 --> 192.168.146.128:33816
[2026-06-01 10:16:35] UDP  | 104.21.91.215:443 --> 192.168.146.128:33816
[2026-06-01 10:16:35] TCP  | 104.21.91.215:443 --> 192.168.146.128:48156
[2026-06-01 10:16:35] TCP  | 192.168.146.128:48156 --> 104.21.91.215:443
[2026-06-01 10:16:35] UDP  | 192.168.146.128:33816 --> 104.21.91.215:443
[2026-06-01 10:16:35] UDP  | 192.168.146.2:53 --> 192.168.146.128:45872
[2026-06-01 10:16:35] TCP  | 192.168.146.128:53156 --> 146.75.18.217:443
[2026-06-01 10:16:35] TCP  | 192.168.146.128:53158 --> 146.75.18.217:443
[2026-06-01 10:16:35] TCP  | 192.168.146.128:53166 --> 146.75.18.217:443
[2026-06-01 10:16:35] TCP  | 192.168.146.128:35816 --> 34.107.221.82:80
[2026-06-01 10:16:35] TCP  | 192.168.146.128:53178 --> 146.75.18.217:443
[2026-06-01 10:16:36] TCP  | 192.168.146.128:53166 --> 146.75.18.217:443
[2026-06-01 10:16:36] TCP  | 192.168.146.128:53158 --> 146.75.18.217:443
[2026-06-01 10:16:36] TCP  | 192.168.146.128:42856 --> 146.75.89.91:443
[2026-06-01 10:16:36] UDP  | 192.168.146.128:44911 --> 192.168.146.2:53
[2026-06-01 10:16:36] UDP  | 192.168.146.128:52648 --> 192.168.146.2:53
[2026-06-01 10:16:36] UDP  | 192.168.146.128:52648 --> 192.168.146.2:53
[2026-06-01 10:16:37] UDP  | 104.21.91.215:443 --> 192.168.146.128:33816
[2026-06-01 10:16:37] UDP  | 192.168.146.128:33816 --> 104.21.91.215:443
[2026-06-01 10:16:37] UDP  | 192.168.146.2:53 --> 192.168.146.128:35436
[2026-06-01 10:16:37] UDP  | 192.168.146.2:53 --> 192.168.146.128:33720
[2026-06-01 10:16:37] TCP  | 192.168.146.128:44210 --> 172.67.180.120:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:44226 --> 172.67.180.120:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:44240 --> 172.67.180.120:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:44248 --> 172.67.180.120:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:44264 --> 172.67.180.120:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:44280 --> 172.67.180.120:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:44296 --> 172.67.180.120:443
[2026-06-01 10:16:37] UDP  | 192.168.146.2:53 --> 192.168.146.128:41883
[2026-06-01 10:16:37] UDP  | 192.168.146.2:53 --> 192.168.146.128:45872
[2026-06-01 10:16:37] TCP  | 146.75.18.217:443 --> 192.168.146.128:53156
[2026-06-01 10:16:37] TCP  | 192.168.146.128:53156 --> 146.75.18.217:443
[2026-06-01 10:16:37] TCP  | 146.75.18.217:443 --> 192.168.146.128:53158
[2026-06-01 10:16:37] TCP  | 146.75.18.217:443 --> 192.168.146.128:53166
[2026-06-01 10:16:37] TCP  | 192.168.146.128:53158 --> 146.75.18.217:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:53166 --> 146.75.18.217:443
[2026-06-01 10:16:37] TCP  | 146.75.89.91:443 --> 192.168.146.128:42856
[2026-06-01 10:16:37] TCP  | 192.168.146.128:53158 --> 146.75.18.217:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:53166 --> 146.75.18.217:443
[2026-06-01 10:16:37] UDP  | 192.168.146.128:47527 --> 104.18.28.29:443
[2026-06-01 10:16:37] UDP  | 192.168.146.128:47527 --> 104.18.28.29:443
[2026-06-01 10:16:37] UDP  | 192.168.146.128:43178 --> 104.18.28.29:443
[2026-06-01 10:16:37] UDP  | 192.168.146.128:43178 --> 104.18.28.29:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:41502 --> 104.18.28.29:443
[2026-06-01 10:16:37] TCP  | 146.75.18.217:443 --> 192.168.146.128:53156
[2026-06-01 10:16:37] TCP  | 146.75.18.217:443 --> 192.168.146.128:53158
[2026-06-01 10:16:37] TCP  | 146.75.18.217:443 --> 192.168.146.128:53166
[2026-06-01 10:16:37] TCP  | 192.168.146.128:53156 --> 146.75.18.217:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:53158 --> 146.75.18.217:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:53166 --> 146.75.18.217:443
[2026-06-01 10:16:37] UDP  | 192.168.146.2:53 --> 192.168.146.128:44911
[2026-06-01 10:16:37] TCP  | 146.75.18.217:443 --> 192.168.146.128:53178
[2026-06-01 10:16:37] TCP  | 192.168.146.128:53178 --> 146.75.18.217:443
[2026-06-01 10:16:37] UDP  | 192.168.146.2:53 --> 192.168.146.128:52648
[2026-06-01 10:16:37] UDP  | 192.168.146.2:53 --> 192.168.146.128:52648
[2026-06-01 10:16:37] UDP  | 192.168.146.128:45356 --> 172.217.20.104:443
[2026-06-01 10:16:37] UDP  | 192.168.146.128:45356 --> 172.217.20.104:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:54724 --> 172.217.20.104:443
[2026-06-01 10:16:37] TCP  | 146.75.18.217:443 --> 192.168.146.128:53158
[2026-06-01 10:16:37] TCP  | 146.75.89.91:443 --> 192.168.146.128:42856
[2026-06-01 10:16:37] TCP  | 146.75.89.91:443 --> 192.168.146.128:42856
[2026-06-01 10:16:37] TCP  | 146.75.89.91:443 --> 192.168.146.128:42856
[2026-06-01 10:16:37] TCP  | 192.168.146.128:42856 --> 146.75.89.91:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:42856 --> 146.75.89.91:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:42856 --> 146.75.89.91:443
[2026-06-01 10:16:37] UDP  | 104.21.91.215:443 --> 192.168.146.128:33816
[2026-06-01 10:16:37] TCP  | 172.67.180.120:443 --> 192.168.146.128:44240
[2026-06-01 10:16:37] TCP  | 172.67.180.120:443 --> 192.168.146.128:44226
[2026-06-01 10:16:37] TCP  | 192.168.146.128:44240 --> 172.67.180.120:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:44226 --> 172.67.180.120:443
[2026-06-01 10:16:37] TCP  | 172.67.180.120:443 --> 192.168.146.128:44248
[2026-06-01 10:16:37] TCP  | 172.67.180.120:443 --> 192.168.146.128:44296
[2026-06-01 10:16:37] TCP  | 172.67.180.120:443 --> 192.168.146.128:44264
[2026-06-01 10:16:37] TCP  | 192.168.146.128:44248 --> 172.67.180.120:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:44296 --> 172.67.180.120:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:44264 --> 172.67.180.120:443
[2026-06-01 10:16:37] TCP  | 172.67.180.120:443 --> 192.168.146.128:44280
[2026-06-01 10:16:37] TCP  | 172.67.180.120:443 --> 192.168.146.128:44210
[2026-06-01 10:16:37] TCP  | 192.168.146.128:44280 --> 172.67.180.120:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:44210 --> 172.67.180.120:443
[2026-06-01 10:16:37] TCP  | 146.75.18.217:443 --> 192.168.146.128:53178
[2026-06-01 10:16:37] TCP  | 146.75.18.217:443 --> 192.168.146.128:53158
[2026-06-01 10:16:37] TCP  | 192.168.146.128:53178 --> 146.75.18.217:443
[2026-06-01 10:16:37] TCP  | 146.75.89.91:443 --> 192.168.146.128:42856
[2026-06-01 10:16:37] TCP  | 146.75.89.91:443 --> 192.168.146.128:42856
[2026-06-01 10:16:37] TCP  | 146.75.89.91:443 --> 192.168.146.128:42856
[2026-06-01 10:16:37] TCP  | 172.67.180.120:443 --> 192.168.146.128:44240
[2026-06-01 10:16:37] TCP  | 172.67.180.120:443 --> 192.168.146.128:44226
[2026-06-01 10:16:37] TCP  | 172.67.180.120:443 --> 192.168.146.128:44248
[2026-06-01 10:16:37] TCP  | 172.67.180.120:443 --> 192.168.146.128:44296
[2026-06-01 10:16:37] TCP  | 172.67.180.120:443 --> 192.168.146.128:44264
[2026-06-01 10:16:37] TCP  | 192.168.146.128:42856 --> 146.75.89.91:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:42856 --> 146.75.89.91:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:42856 --> 146.75.89.91:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:44240 --> 172.67.180.120:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:44226 --> 172.67.180.120:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:44248 --> 172.67.180.120:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:44296 --> 172.67.180.120:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:44264 --> 172.67.180.120:443
[2026-06-01 10:16:37] TCP  | 172.67.180.120:443 --> 192.168.146.128:44280
[2026-06-01 10:16:37] TCP  | 172.67.180.120:443 --> 192.168.146.128:44210
[2026-06-01 10:16:37] TCP  | 146.75.18.217:443 --> 192.168.146.128:53178
[2026-06-01 10:16:37] TCP  | 146.75.18.217:443 --> 192.168.146.128:53166
[2026-06-01 10:16:37] TCP  | 146.75.18.217:443 --> 192.168.146.128:53166
[2026-06-01 10:16:37] TCP  | 192.168.146.128:44280 --> 172.67.180.120:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:44210 --> 172.67.180.120:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:53178 --> 146.75.18.217:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:44296 --> 172.67.180.120:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:44280 --> 172.67.180.120:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:44264 --> 172.67.180.120:443
[2026-06-01 10:16:37] UDP  | 192.168.146.128:35036 --> 192.168.146.2:53
[2026-06-01 10:16:37] UDP  | 192.168.146.128:32867 --> 192.168.146.2:53
[2026-06-01 10:16:37] UDP  | 192.168.146.128:32867 --> 192.168.146.2:53
[2026-06-01 10:16:37] TCP  | 192.168.146.128:44248 --> 172.67.180.120:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:44240 --> 172.67.180.120:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:44226 --> 172.67.180.120:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:44210 --> 172.67.180.120:443
[2026-06-01 10:16:37] UDP  | 192.168.146.128:47527 --> 104.18.28.29:443
[2026-06-01 10:16:37] UDP  | 192.168.146.128:47527 --> 104.18.28.29:443
[2026-06-01 10:16:37] UDP  | 192.168.146.128:43178 --> 104.18.28.29:443
[2026-06-01 10:16:37] UDP  | 192.168.146.128:43178 --> 104.18.28.29:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:41504 --> 104.18.28.29:443
[2026-06-01 10:16:37] TCP  | 192.168.146.128:54730 --> 172.217.20.104:443
[2026-06-01 10:16:37] UDP  | 192.168.146.128:45356 --> 172.217.20.104:443
[2026-06-01 10:16:37] UDP  | 192.168.146.128:45356 --> 172.217.20.104:443
[2026-06-01 10:16:37] UDP  | 192.168.146.128:33816 --> 104.21.91.215:443
[2026-06-01 10:16:37] UDP  | 192.168.146.128:33816 --> 104.21.91.215:443
[2026-06-01 10:16:38] UDP  | 192.168.146.128:47527 --> 104.18.28.29:443
[2026-06-01 10:16:38] UDP  | 192.168.146.128:47527 --> 104.18.28.29:443
[2026-06-01 10:16:38] UDP  | 192.168.146.128:43178 --> 104.18.28.29:443
[2026-06-01 10:16:38] UDP  | 192.168.146.128:43178 --> 104.18.28.29:443
[2026-06-01 10:16:38] TCP  | 192.168.146.128:41502 --> 104.18.28.29:443
[2026-06-01 10:16:38] UDP  | 192.168.146.128:45356 --> 172.217.20.104:443
[2026-06-01 10:16:38] UDP  | 192.168.146.128:45356 --> 172.217.20.104:443
[2026-06-01 10:16:38] TCP  | 192.168.146.128:54724 --> 172.217.20.104:443
[2026-06-01 10:16:38] TCP  | 192.168.146.128:44280 --> 172.67.180.120:443
[2026-06-01 10:16:38] TCP  | 192.168.146.128:44296 --> 172.67.180.120:443
[2026-06-01 10:16:38] TCP  | 146.75.18.217:443 --> 192.168.146.128:53158
[2026-06-01 10:16:38] TCP  | 146.75.18.217:443 --> 192.168.146.128:53158
[2026-06-01 10:16:38] TCP  | 146.75.18.217:443 --> 192.168.146.128:53158
[2026-06-01 10:16:38] TCP  | 146.75.18.217:443 --> 192.168.146.128:53158
[2026-06-01 10:16:38] UDP  | 104.18.28.29:443 --> 192.168.146.128:47527
[2026-06-01 10:16:38] TCP  | 192.168.146.128:53158 --> 146.75.18.217:443
[2026-06-01 10:16:38] TCP  | 192.168.146.128:53158 --> 146.75.18.217:443
[2026-06-01 10:16:38] TCP  | 192.168.146.128:53158 --> 146.75.18.217:443
[2026-06-01 10:16:38] TCP  | 192.168.146.128:53158 --> 146.75.18.217:443
[2026-06-01 10:16:38] UDP  | 104.18.28.29:443 --> 192.168.146.128:47527
[2026-06-01 10:16:38] UDP  | 104.18.28.29:443 --> 192.168.146.128:47527
[2026-06-01 10:16:38] UDP  | 104.18.28.29:443 --> 192.168.146.128:47527
[2026-06-01 10:16:38] UDP  | 104.18.28.29:443 --> 192.168.146.128:47527
[2026-06-01 10:16:38] UDP  | 104.18.28.29:443 --> 192.168.146.128:47527
[2026-06-01 10:16:38] UDP  | 104.18.28.29:443 --> 192.168.146.128:47527
[2026-06-01 10:16:38] TCP  | 146.75.18.217:443 --> 192.168.146.128:53166
[2026-06-01 10:16:38] TCP  | 146.75.18.217:443 --> 192.168.146.128:53166
[2026-06-01 10:16:38] TCP  | 192.168.146.128:53166 --> 146.75.18.217:443
[2026-06-01 10:16:38] TCP  | 192.168.146.128:53166 --> 146.75.18.217:443
[2026-06-01 10:16:38] TCP  | 146.75.18.217:443 --> 192.168.146.128:53166
[2026-06-01 10:16:38] TCP  | 146.75.18.217:443 --> 192.168.146.128:53166
[2026-06-01 10:16:38] UDP  | 104.18.28.29:443 --> 192.168.146.128:43178
[2026-06-01 10:16:38] TCP  | 146.75.89.91:443 --> 192.168.146.128:42856
[2026-06-01 10:16:38] TCP  | 192.168.146.128:53166 --> 146.75.18.217:443
[2026-06-01 10:16:38] TCP  | 192.168.146.128:53166 --> 146.75.18.217:443
[2026-06-01 10:16:38] TCP  | 192.168.146.128:42856 --> 146.75.89.91:443
[2026-06-01 10:16:38] TCP  | 146.75.89.91:443 --> 192.168.146.128:42856
[2026-06-01 10:16:38] TCP  | 146.75.89.91:443 --> 192.168.146.128:42856
[2026-06-01 10:16:38] TCP  | 172.67.180.120:443 --> 192.168.146.128:44240
[2026-06-01 10:16:38] TCP  | 192.168.146.128:42856 --> 146.75.89.91:443
[2026-06-01 10:16:38] TCP  | 192.168.146.128:42856 --> 146.75.89.91:443
[2026-06-01 10:16:38] TCP  | 192.168.146.128:44240 --> 172.67.180.120:443
[2026-06-01 10:16:38] TCP  | 192.168.146.128:53158 --> 146.75.18.217:443
[2026-06-01 10:16:38] TCP  | 172.67.180.120:443 --> 192.168.146.128:44226
[2026-06-01 10:16:38] TCP  | 172.67.180.120:443 --> 192.168.146.128:44248
[2026-06-01 10:16:38] TCP  | 172.67.180.120:443 --> 192.168.146.128:44296
[2026-06-01 10:16:38] TCP  | 172.67.180.120:443 --> 192.168.146.128:44264
[2026-06-01 10:16:38] TCP  | 172.67.180.120:443 --> 192.168.146.128:44280
[2026-06-01 10:16:38] TCP  | 172.67.180.120:443 --> 192.168.146.128:44210
[2026-06-01 10:16:38] TCP  | 192.168.146.128:44226 --> 172.67.180.120:443
[2026-06-01 10:16:38] TCP  | 192.168.146.128:44248 --> 172.67.180.120:443
[2026-06-01 10:16:38] TCP  | 192.168.146.128:44296 --> 172.67.180.120:443
[2026-06-01 10:16:38] TCP  | 192.168.146.128:44264 --> 172.67.180.120:443
[2026-06-01 10:16:38] TCP  | 192.168.146.128:44280 --> 172.67.180.120:443
[2026-06-01 10:16:38] TCP  | 192.168.146.128:44210 --> 172.67.180.120:443
[2026-06-01 10:16:38] TCP  | 146.75.18.217:443 --> 192.168.146.128:53178
[2026-06-01 10:16:38] TCP  | 192.168.146.128:53178 --> 146.75.18.217:443
[2026-06-01 10:16:38] TCP  | 192.168.146.128:44264 --> 172.67.180.120:443
[2026-06-01 10:16:38] TCP  | 146.75.18.217:443 --> 192.168.146.128:53158
[2026-06-01 10:16:38] TCP  | 192.168.146.128:53158 --> 146.75.18.217:443
[2026-06-01 10:16:38] TCP  | 192.168.146.128:53166 --> 146.75.18.217:443
[2026-06-01 10:16:38] UDP  | 192.168.146.128:47527 --> 104.18.28.29:443
[2026-06-01 10:16:38] TCP  | 146.75.18.217:443 --> 192.168.146.128:53158
[2026-06-01 10:16:38] TCP  | 146.75.18.217:443 --> 192.168.146.128:53158
[2026-06-01 10:16:38] TCP  | 192.168.146.128:53158 --> 146.75.18.217:443
[2026-06-01 10:16:38] TCP  | 192.168.146.128:53158 --> 146.75.18.217:443
[2026-06-01 10:16:38] TCP  | 146.75.18.217:443 --> 192.168.146.128:53158
[2026-06-01 10:16:38] TCP  | 192.168.146.128:53158 --> 146.75.18.217:443
[2026-06-01 10:16:38] TCP  | 146.75.18.217:443 --> 192.168.146.128:53166
[2026-06-01 10:16:38] TCP  | 192.168.146.128:53166 --> 146.75.18.217:443
[2026-06-01 10:16:38] TCP  | 146.75.18.217:443 --> 192.168.146.128:53166
[2026-06-01 10:16:38] TCP  | 146.75.18.217:443 --> 192.168.146.128:53166
[2026-06-01 10:16:38] TCP  | 146.75.18.217:443 --> 192.168.146.128:53166
[2026-06-01 10:16:38] TCP  | 146.75.89.91:443 --> 192.168.146.128:42856
[2026-06-01 10:16:38] TCP  | 192.168.146.128:53166 --> 146.75.18.217:443
[2026-06-01 10:16:38] TCP  | 192.168.146.128:53166 --> 146.75.18.217:443
[2026-06-01 10:16:38] TCP  | 192.168.146.128:53166 --> 146.75.18.217:443
[2026-06-01 10:16:38] TCP  | 192.168.146.128:42856 --> 146.75.89.91:443
[2026-06-01 10:16:38] TCP  | 146.75.89.91:443 --> 192.168.146.128:42856
[2026-06-01 10:16:38] TCP  | 192.168.146.128:42856 --> 146.75.89.91:443
[2026-06-01 10:16:38] TCP  | 146.75.89.91:443 --> 192.168.146.128:42856
[2026-06-01 10:16:38] TCP  | 172.67.180.120:443 --> 192.168.146.128:44240
